commit,date,subject,research_era,purpose,important_files,conclusion_status,superseding_commit,paper_relevance,audit_notes
9b187d37afede52bba1a82350310a81c3840df63,2026-08-21,"Amendment F in the P3 scorer, and the one narrow gate exemption d=8 needs",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
33bf44a704ee8615085b83fb66e89ac0a8d64a0e,2026-08-21,Erratum 5c: withdraw my timing paragraph -- the probe never capped BLAS,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
98c3ccc86e2c2952772aad3d0f80bbd4f5c7ad55,2026-08-21,Erratum 6: I committed F4's own defect inside the argument for F2,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
09446208efb15c966e46924d10fbbb932cf70205,2026-08-21,B4: Erratum 2 check -- the family gates are exact at 1 and at 4 threads,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
8c45e31e827075e266017d30226f4267fb9061cb,2026-08-21,boec.calibration is the canonical home for error_volumes,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f15cf9a6be67fb4c7790774e4d37f3a46b98087a,2026-08-21,P2: compute each distinct containment_probability call once per cell,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
04b086ee5a1582553c2053441b0bb3e17aadc302,2026-08-21,"Erratum 5: F2a's nan claim was wrong for IoU, and I retracted a correct thread result",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b70172c987fd3f6aa6118129c9e11c6db1bb2981,2026-08-21,Checkpoint both runners and default to serial: this machine kills pool workers,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
541ce68fe8510a4d5b07ffaa98ea93b943da4607,2026-08-21,"P5: name the achieved prevalence true_frac_above_tau, per Amendment F2a",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
8c32ffc65c47d2ca9402b1e6554e127fb4eb4cc0,2026-08-21,Log D50-D54: a wrong-column gate would have passed on 88% of rows,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
7bb423ca349de5583b43c69c074bb290246a5b16,2026-08-21,"Erratum 4: the audit's doe column shifts are one cell, and the wrong column is mostly right",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
7146009b80bcdd6184a77aa2227648a277b0c355,2026-08-21,"F4: the pooled containment figure withdrawn, and the report corrected",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
fe29889a56f07747be14c56c3fcb8c6c65caaced,2026-08-21,"Log D47-D49: the pause was free, and I missed AUPRC on one brief",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
522052d75b5711688bc68ef5ad61e95566ab7614,2026-08-21,B4: family support and the builder hook in replay.regenerate,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
a7573df66addada76e03d0c01999e7d35d20eb4c,2026-08-21,"P7/Amendment F: AUPRC, error volumes, dual-n, and an 11-column map gate",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f848addd7413d10421f122614bcf5b41faceb9c5,2026-08-21,"Log D44-D46: the gamma ladder was backwards, Erratum 2 closed, two right answers",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
26091c9669ccb85f0e5bc14ae54e732430d8a420,2026-08-21,Erratum 3: I inverted the gamma-ladder difficulty ordering; Erratum 2 closed,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3a764d355dc104824067a8af77edcd3d476dee69,2026-08-21,"Log D40-D43: F1 refutes its own premise, both headlines survive, machine escalated",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
caf6e4f31e6d2cb9b47b99adaefdd614a3257d15,2026-08-21,"P4b: test the inversion as an ordering, and give Holm a p-value with gradation",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
24bfbcfe2d5fa7a74d6c1dd0795c1be4a457ac93,2026-08-21,"Score K6 and K6b from one regeneration, and fingerprint what was imported",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1c43573ce9bf883db2728f4604b21996a1e3a208,2026-08-21,P2: pin the overwrite guard and the provenance block,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
516e13313bfe97bba33768894af949e069e63c12,2026-08-21,"F2a/F2c: error volumes as the primary metric, and IoU and Brier ranked",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ea88b162eaf567cfdc803337a2e070a4d7f960ba,2026-08-21,P2: carry true_frac_above_tau beside every containment fraction,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
27d47ffc48785ac6c8e513f91375db9d33393689,2026-08-21,"P7/Amendment F: failing tests for AUPRC, error volumes and dual-n",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
62c660fe0322507e1f7c039eee484cd22b3cbd59,2026-08-21,"E7-E8: doe's advantage is 59% identification, and the two sigma cells share noise draws",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ab4f9fc6fe493f5ffefa4bc4a939e6c064329585,2026-08-21,"P4 result: coord gated at |delta| = 0 on all 50, 1,200 K6 rows and 200 K6b rows",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
64cd33df98f294a1f8b7d474ad3286cb368c92f2,2026-08-21,"D23 runner: full-space rule P reproduces Fix 1 bitwise, subspace rule P beside it",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
96c0870cba79c087815b90fa4ec6f2bf69b6051b,2026-08-21,"F1: every reported contrast at both units, and the inflation measured",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e5f4745a3f63f94ca97303f29cf7f35e2875c09f,2026-08-21,Log D37-D39: doe's regret win is a single-cell result,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e19356ea87f9759cf089ea97224617e8b920a461,2026-08-21,"P7: test the decision rule itself, and carry the binned-Brier ranking",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e277be5f1cbb8badac7a010d24ac1b600a137a5b,2026-08-21,"P2: one BLAS thread per process, one process per campaign key",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
513e703f6d00a2e0c476c297ae780bf4afc6805c,2026-08-21,"Report A1's contrast at both F1 units, and read the committed baselines at HEAD",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
cea9ba030e4fdfe22d613c90343a028876ffed5f,2026-08-21,"Log D32-D36: I retract the thread benchmark, and the machine is not our fault",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9720d3bb7719b81b7996eb480e3fa2843e505a57,2026-08-21,"Pre-flight the P3 gate: 600/600 exact, including doe at d=8",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
a083df8a491106dcf3fa4cb8f7c014c7319eee88,2026-08-21,"P4b runner: the ranking rho, its bootstrap over units, and the width regression",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
4a7bc38745f1c9037145acab2cd3098ba3133860,2026-08-21,"Errata 1-2: P1's scope gloss was wrong, and gates may depend on an unrecorded thread count",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
c510a7b4d5334a52f3fc9c7aa14069e4983ec572,2026-08-21,Register Amendment F1's dual unit for P1's A1 contrast as failing tests,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9f23d383675cd3e5bc5e132ead9d37ed29c1c472,2026-08-21,"P7: rank correlation beside the registered boolean, and fix an inverted git guard",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
fa006ea83d29c14a5e839f9469554dec4da01b11,2026-08-21,Register P4b's premise and its bootstrap unit as failing tests,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1b7d69ddaec7d08adcdc28f87b85219f7d42789b,2026-08-21,"B4: the failing family gates for replay.regenerate, written before the code",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1eda2a9591697376d44ed43e40164cbd1c5a869b,2026-08-21,Checkpoint the P1 payload after every pair,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
8de0ea422978679142fcd7a293300874730f7578,2026-08-21,P7: runner for the Murphy decomposition at the primary cell,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
6ef64cbe36db9905ce932b3f379c75ce6f58fc99,2026-08-21,Sanitize the payload so a NaN mismatch cannot lose the run at the write step,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b57be2e8c1f72f8a4aeea6815770cf51850e5cac,2026-08-21,"F1: the failing dual-unit test, anchored on the committed n=50 analyses",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
66112e24a09e0bb09d7cbc9226e3ca86fade5f89,2026-08-21,"P5: tau_q, the per-family prevalence quantile, and its recomputation gate",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b1bc3f1f0348308814dca0071ac40b614b182423,2026-08-21,"P2: the runner and the analysis, 19/19 green",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
21617be2007ab1f79afe03595a233ad1237615f6,2026-08-21,"F2a: the failing IoU-reproduction test, written before the derivation",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
98f9ea8f09c19cd6f5b4aca4c5a79fcbedf43e02,2026-08-21,"P7: Murphy calibration-refinement decomposition, 10 equal-count bins",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
64b60f2939b456d14994703dc82243e005a97f8e,2026-08-21,Register D23-RESCORE's gates as failing tests before its runner exists,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1b782627394d32d7ce7c0f07c6e98afe2e74a087,2026-08-21,"P3 runner: one regeneration per campaign, two deliverables, an unskippable gate",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0890f373be8a1652edb6a820514d9b24e0de1c7c,2026-08-21,"P1 runner: gate the kernel arms, re-score the 2,800 rows, and control the harness",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
6d6ba668958b0676fb622e1da28befc0260c3f05,2026-08-21,P4 runner: coord regenerates at |delta| = 0 and both scorers reproduce lhs bitwise,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
8f117581962ec268a79157416285fee1e07e7f1f,2026-08-21,"Log D30-D31: four metric defects Joseph found, three of which I should have caught",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
900e6b1a8fb4429918f4b52ca70802fc6cb9d7fa,2026-08-21,"P7: the Murphy identity check, written before the module it tests",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ddd1ec653bcbaa23e2c521edc0058d1f3c119379,2026-08-21,P2: the failing test for Version B on the gamma ladder,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
383fcf05988b2e42fb195bb036fd734b896d1c51,2026-08-21,"P5: the failing gate for tau_q, written before the runner exists",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e53d2b1fe1fed2e34a639459388e8fc93c5554fe,2026-08-21,Register P4's gate as a failing test before its runner exists,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
2467c0166ba808ab61a246c99bf344813c100ba6,2026-08-21,Register P3's gate and the tau_max sensitivity as failing tests,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
63cb6a3d88a0a489c655a5ad8e5c70bb8ce3af80,2026-08-21,Register P1's gate as a failing test before its runner exists,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
07e98df0ca6757d1dfd65687b31272821861b223,2026-08-21,"Amendment F: four corrections, registered before the affected analyses land",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b9626ad27fc9d8f706702ff277dcdde4bc0cc671,2026-08-21,"Log D25-D29: the three decisions, and why tau_max is deliberately not fixed",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
5c44e6aba2255dec0d2cffc6a0be539064be2ae5,2026-08-21,Register Phases 2-4 before any runner file exists,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
6f5ad61e5c53cfb19fa63a434ca66bb1e032c1eb,2026-08-21,"Log D23-D24: three caveats on the headline, one of which is material",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ade4a3f893edbf89f21300edefaf6b5905ef670c,2026-08-21,"Fix 5 is a null, the diagnostics resolve E1 and E2, and the stop condition held",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
6de7c13837df11363d9f357596d8bed7c648b2eb,2026-08-21,Log D20: the regret ranking inverts under a posterior-mean terminal rule,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
82d8055371ac19f4572cd868703c53d8cf7584c2,2026-08-21,Fix 1: the regret ranking REVERSES under a posterior-mean terminal rule,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
11350954a1771c4dae3489eba39d5e7709b0993b,2026-08-21,Log D19: resolved an agent-vs-agent numeric disagreement by re-deriving it,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
782113a5aa3f213aebb8c2efdb4621af077d1cae,2026-08-21,"Log D18: stopped an idle agent, and the prompt pattern that caused it",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1c7bc6029cbf215bec974250de16e91b7e0663fc,2026-08-21,Log D17: 874 tests pass after four agents edited the tree in parallel,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
5be755b5d34f5515bdc0840d973ca752b2940ec3,2026-08-21,"Log D15-D16, run state, and the three decisions that are yours not mine",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
63783aa3cfbb8001cdc6c22128205a7d3b84e131,2026-08-21,"Log D10-D14: two defects in my own Step 0, and Amendment A1 is impossible",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f681e7139e876a7724305c941599c84fe69a8c80,2026-08-21,"Log D8: my E2 conclusion was wrong, verified and retracted",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
6bef42cd5cc3a7a71278ae7617cb680223231b64,2026-08-21,Report the straddle's raw SD beside its ratio: the two criteria do not share a denominator,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
4cc71cd15dede6838d88f8baacd597627991af7a,2026-08-21,"Analysis for the predictive arm: validated metrics, model-internal metrics, and the flatness census",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
c8347f13258f9284024e7c6ce0874fbc0b58411d,2026-08-21,"Version B gains the predictive arm, the E1/E2 diagnostics, and a gate against its own committed column",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
19f05ac0bb17d3b959b54dcf1e422c0b2aa5caff,2026-08-21,"E6: a straddle on the predictive contour, added as a variant rather than a replacement",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
cee1f45212244eab34654adda72a19b2f6fb9772,2026-08-21,E2 does not reproduce: the exclusion radius binds in 22 of 50 live campaigns,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
d624fa2b4d9bc109ca33f1e724f475284d543bf0,2026-08-21,"Register E1's flatness threshold, E6's predictive arm, and E2's resolution before any runner changes",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
4e1476919311433e67e34064c35486b8b37cc0e6,2026-08-21,"Register Fix 1 before its runner exists: a posterior-mean terminal rule, and the asymmetry it is supposed to show",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e5f17173f398c254bd8daacd99e70c7cec28a32b,2026-08-21,Start an overnight decision log for morning review,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
6edf70807c4633c89be0be4df2ff9da0fa27e066,2026-08-21,"Step 0: the regret gap is BOTH search and identification, and the split differs by arm",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
14449698d351f8cf1f040dc800f07812f0587058,2026-08-21,Register Step 0 before its runner exists,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f333eb4d026bbeb83687c8719e7cc53a5c51e5ee,2026-08-21,Retract the circular containment claim from the findings record,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
cf141988961ed11b7a70ae47be30b0a6122b0aec,2026-08-21,"Technical report: Version B containment folded in, and a Holm error corrected",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b7696b9c8ea9b6da28e836702ec910c03c5ed593,2026-08-21,Include the technical report revision in the working tree,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
97a83526a25b9488e574fc99d702f114c46734f1,2026-08-21,"Version B measured: SPADE's certified region holds, DoE's is contained 0 of 50 times",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
547b8af2652d0064ccbec8f2024f2ec360ac723e,2026-08-21,"Measure Version B's containment instead of inferring it, and apply B3 there too",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
10458743d5a08f682a667968c32cca6c3fbd30ee,2026-08-21,"K6b re-run: the classical arm's certified region is anti-conservative, 2-3x",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3d57e25bd86587168720aff483a31546cffc11cb,2026-08-21,Report the non-circular containment beside the circular one,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b3de1d27e8698f67f8caa97247fad709cbf9e75a,2026-08-21,Fix two K6b defects: a circular containment metric and an unimplemented policy,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0e3ea3ab0778c87cee41a1ec198f4d31ef033305,2026-08-20,"Version B passes both registered kills, and KILL 2 answers the flatness worry",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
72d423bf888a5d2de7b40a7c9c87c6ecaf8aa834,2026-08-20,"Version B analysis: both registered kills, reported on wells and rounds",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f8290a5bf5612f5151661e82c43cd6877bd7f0a8,2026-08-20,"Task 8: batch LSE for plate 2, and the Version B runner",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
2731778148ccb268dac86b8c78544ac2118e0beb,2026-08-20,Register Version B before its module exists,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
d920541fd48847e7f954d06530c64b8c96edb122,2026-08-20,"K6 and K6b complete, and the gap that qualifies both: SPADE is a two-round method",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3c5ca889fc8bf8a02fb956f98a388678a8db5098,2026-08-20,"Findings record: what we are doing, why, what we found, and what it means",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
4edf4ffd09a9f483f21de5fe6b76f60e866e0970,2026-08-20,"Merge the spread arms into the K6 analysis, with a config-agreement assertion",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
fdd74596423990e0b9b6bc142d42e1df9e2b0af5,2026-08-20,"Add the one-shot spread arms, and reproduce their arithmetic rather than tolerate it",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0bdd806212a4710af7b31769d1204dc8d28b8dfa,2026-08-20,Task 1 complete: every committed campaign regenerates exactly,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
38770e7c634d2e49587e3d3353432104e50cb253,2026-08-20,K6 complete: the design-space ranking diverges from regret in 24 of 24 cells,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f47c6f3b24c85ddc7344f93a17aceef6c210b280,2026-08-20,"K6b analysis: alpha* ranking, paired contrasts, and achieved-vs-nominal containment",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
7b46a015d82fa004df8d8b1fa846a12de45c2867,2026-08-20,K6b runner: conservative excursion sets on the regenerated campaigns,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
a35b1fc06c2a6a87a6f140fa043fb41abf469118,2026-08-20,"Register K6b before its runner exists, with the margin-1 algebra checked first",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
f96b59c601c1cead15c6adcce586e0ef9dd7a223,2026-08-20,Checkpoint in-flight results before suspend,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
158a6b433d7a12b04b9bd43b6f00bb950c231693,2026-08-20,Checkpoint partial K1-gate and K6 output before suspend,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
4620979561dc9ff8a1f1c78ffe53d494b778a91d,2026-08-20,Conservative excursion sets: joint certification and the alpha* metric,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
55e070bc9b0915a3ecbfb471a951e9409152426f,2026-08-20,"K6 analysis: rank comparison, paired contrasts, and the false-inclusion check",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
147f1c0db76bff9da1e7a1c424fd85a908084294,2026-08-20,"K6 runner, and the quadratic-posterior trap that would have made it unrunnable",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
11e5beef3940e4e3d1e5637face5cd2e84cadf22,2026-08-20,"Task 1 and the K6 modules: replay, norms, and the design-space deliverables",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ef118ddf95d3680b9dc035490eb44d002077bda9,2026-08-20,Register the K-series before any runner exists,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
431e9e1878717b5a7c951116b86d0e868c4e737f,2026-08-20,"Amendment C: the cost frontier has no test bed, and the tau grid was self-defeating",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
